inspection_id,car_id,inspection_date,inspection_leadsource,deleted_at,inspection_number_of_damages,category_scores,start_time,end_time,inspection_report
c8ccfbc9-b8d8-4103-a00a-6b54c2318567,9fe0a125-38cb-4ce1-bafd-befe94613435,2/20/19 17:14,privateSeller,,12,"[{""id"": ""documentsCheck"", ""score"": 0.75, ""title"": ""inspection.group.documents""}, {""id"": ""bodyFrame"", ""score"": 1, ""title"": ""inspection.group.bodyFrameChecklist""}, {""id"": ""mechanical"", ""score"": 1, ""title"": ""inspection.group.mechanicalCheck""}, {""id"": ""fluidsFilters"", ""score"": 1, ""title"": ""inspection.group.fluidsFiltersCheck""}, {""id"": ""exhaust"", ""score"": 1, ""title"": ""inspection.group.exhaustCheck""}, {""id"": ""engine"", ""score"": 1, ""title"": ""inspection.group.engineCheck""}, {""id"": ""brakes"", ""score"": 1, ""title"": ""inspection.group.brakes""}, {""id"": ""suspension"", ""score"": 1, ""title"": ""inspection.group.suspensionSteering""}, {""id"": ""steeringControls"", ""score"": 1, ""title"": ""inspection.group.steeringControls""}, {""id"": ""mirrors"", ""score"": 1, ""title"": ""inspection.group.mirrors""}, {""id"": ""seats"", ""score"": 1, ""title"": ""inspection.group.seats""}, {""id"": ""power"", ""score"": 1, ""title"": ""inspection.group.windowsCentralLocking""}, {""id"": ""dashboardRoof"", ""score"": 1, ""title"": ""inspection.group.dashRoofControls""}, {""id"": ""poshish"", ""score"": 1, ""title"": ""inspection.group.poshish""}, {""id"": ""equipment"", ""score"": 0.83, ""title"": ""inspection.group.equipment""}, {""id"": ""acHeater"", ""score"": 1, ""title"": ""inspection.group.acHeaterCheckup""}, {""id"": ""electrical"", ""score"": 1, ""title"": ""inspection.group.electricalElectronics""}, {""id"": ""carFrame"", ""score"": 1, ""title"": ""inspection.group.frame""}, {""id"": ""exteriorLights"", ""score"": 1, ""title"": ""inspection.group.exteriorLights""}]",2/20/19 16:25,,"{""NIK"": true, ""tax"": ""08/2019"", ""bpkb"": ""onHand"", ""fuel"": ""inspection.field.fuelType.petrol"", ""horn"": true, ""jack"": true, ""keur"": false, ""make"": ""Honda"", ""stnk"": true, ""trim"": ""1.5 RS Bensin"", ""year"": 2017, ""acGas"": true, ""belts"": true, ""hoses"": true, ""model"": ""Mobilio"", ""price"": 0, ""tools"": true, ""wires"": true, ""blower"": ""on"", ""clutch"": true, ""copyId"": true, ""tieRod"": true, ""zLinks"": true, ""armRest"": ""on"", ""cooling"": true, ""fuelCap"": true, ""heating"": ""n/a"", ""invoice"": true, ""keySets"": ""2"", ""mileage"": 10878, ""pulleys"": true, ""rackEnd"": true, ""gloveBox"": true, ""headRest"": ""on"", ""radiator"": true, ""bootBoard"": true, ""bootFloor"": true, ""brakePads"": true, ""condensor"": true, ""cowlPanel"": true, ""engineOil"": true, ""ownership"": ""individual"", ""sunshades"": true, ""trunkLock"": true, ""audioVideo"": true, ""ballJoints"": true, ""bootCarpet"": true, ""compressor"": true, ""driverSeat"": true, ""gearMounts"": true, ""headGasket"": true, ""leadsource"": ""inspection.field.leadsource.privateSeller"", ""manualBook"": true, ""puntureKit"": false, ""rearBushes"": true, ""rearShocks"": true, ""spareWheel"": true, ""suctionFan"": true, ""backSealant"": true, ""emptyBlanko"": false, ""engineNoise"": true, ""formAOption"": ""inspection.field.formAOptionNo"", ""frontBushes"": true, ""frontShocks"": true, ""isPurchased"": true, ""keyOriginal"": true, ""lastService"": ""0000"", ""lightsLever"": true, ""parkingHand"": true, ""pillarALeft"": true, ""pillarBLeft"": true, ""pillarCLeft"": true, ""roofPoshish"": true, ""serviceBook"": true, ""washerLever"": true, ""chassisColor"": ""inspection.field.color.white"", ""dimLightLeft"": true, ""doorsPoshish"": true, ""doubleBlower"": false, ""engineMounts"": true, ""exhaustJoint"": true, ""exhaustSound"": true, ""floorPoshish"": true, ""fogLightLeft"": ""on"", ""frontSealant"": true, ""highRPMCheck"": true, ""keyCondition"": true, ""pillarARight"": true, ""pillarBRight"": true, ""pillarCRight"": true, ""radiatorCore"": true, ""seatBeltLeft"": true, ""transmission"": ""inspection.field.transmissionType.automatic"", ""bonnetRelease"": true, ""cityLightLeft"": true, ""dashControlAC"": true, ""dimLightRight"": true, ""discBreakLeft"": ""on"", ""fogLightRight"": ""on"", ""frontRailLeft"": true, ""headlightLeft"": true, ""seatBeltRight"": true, ""steeringWheel"": true, ""taillightLeft"": true, ""autoLockButton"": true, ""batteryVoltage"": true, ""bootLockPillar"": true, ""cityLightRight"": true, ""dashboardClean"": true, ""discBreakRight"": ""on"", ""frontRailRight"": true, ""gearOilLeakage"": true, ""headlightRight"": true, ""interiorLights"": true, ""sideMirrorLeft"": true, ""strutTowerLeft"": true, ""taillightRight"": true, ""windshieldRear"": true, ""backLeftSealant"": true, ""batteryCharging"": true, ""brakeOilLeakage"": true, ""engineVibration"": true, ""sideMirrorRight"": true, ""strutTowerRight"": true, ""underbodyShield"": true, ""windshieldFront"": true, ""backRightSealant"": true, ""batteryTerminals"": true, ""cigaretteLighter"": true, ""cylinderCapacity"": ""1496"", ""dashControlDeFog"": ""on"", ""fenderShieldLeft"": true, ""frontLeftSealant"": true, ""regionalMutation"": false, ""reverseLightLeft"": true, ""starterOperation"": true, ""windowSafetyLock"": true, ""windscreenSwiper"": true, ""batteryAlternator"": true, ""fenderShieldRight"": true, ""frontAirbagOption"": ""inspection.field.frontAirbagOptionDouble"", ""frontRightSealant"": true, ""matchingVinNumber"": ""on"", ""originalBackGlass"": true, ""reverseLightRight"": true, ""stnkBpkbDataMatch"": true, ""transmissionShift"": true, ""trunkDoorFunction"": ""on"", ""1stOwnershipOption"": ""inspection.field.1stOwnershipOptionYes"", ""catalyticConverter"": true, ""dashControlHazzard"": true, ""doorLeversRearLeft"": true, ""doorWindowRearLeft"": true, ""originalFrontGlass"": true, ""rearLockPillarLeft"": true, ""washerFluidLeakage"": true, ""doorLeversFrontLeft"": true, ""doorLeversRearRight"": true, ""doorWindowFrontLeft"": true, ""doorWindowRearRight"": true, ""powerWindowLeftRear"": true, ""rearLockPillarRight"": true, ""doorFittingsRearLeft"": true, ""doorLeversFrontRight"": true, ""doorWindowFrontRight"": true, ""extraMonitorFunction"": ""on"", ""matchingEngineNumber"": ""on"", ""powerWindowLeftFront"": true, ""powerWindowRightRear"": true, ""doorFittingsFrontLeft"": true, ""doorFittingsRearRight"": true, ""malfunctionIndication"": true, ""originalBackLeftGlass"": true, ""powerWindowRightFront"": true, ""doorFittingsFrontRight"": true, ""originalBackRightGlass"": true, ""originalFrontLeftGlass"": true, ""priceSellerExpectation"": ""170000000"", ""transmissionOilLeakage"": true, ""originalFrontRightGlass"": true, ""paintscannerFrontBumper"": ""021"", ""powerSteeringOilLeakage"": true, ""dashControlParkingButton"": true, ""seatAdjusterReclinerLeft"": true, ""priceInspectorExpectation"": ""160000000"", ""seatAdjusterLearTrackLeft"": true, ""seatAdjusterReclinerRight"": true, ""seatAdjusterLearTrackRight"": true, ""sideMirrorLeftAutoRetracts"": ""on"", ""sideMirrorRightAutoRetracts"": ""on""}"
b75c60df-054f-477e-93fd-058f5c5f5229,feea7e48-423c-449c-b965-e08e7289909d,2/11/19 12:08,privateSeller,,4,"[{""id"": ""documentsCheck"", ""score"": 0.25, ""title"": ""inspection.group.documents""}, {""id"": ""bodyFrame"", ""score"": 0.63, ""title"": ""inspection.group.bodyFrameChecklist""}, {""id"": ""mechanical"", ""score"": 0, ""title"": ""inspection.group.mechanicalCheck""}, {""id"": ""fluidsFilters"", ""score"": 0, ""title"": ""inspection.group.fluidsFiltersCheck""}, {""id"": ""exhaust"", ""score"": 0.33, ""title"": ""inspection.group.exhaustCheck""}, {""id"": ""engine"", ""score"": 0, ""title"": ""inspection.group.engineCheck""}, {""id"": ""brakes"", ""score"": 0.25, ""title"": ""inspection.group.brakes""}, {""id"": ""suspension"", ""score"": 0, ""title"": ""inspection.group.suspensionSteering""}, {""id"": ""steeringControls"", ""score"": 0.6, ""title"": ""inspection.group.steeringControls""}, {""id"": ""mirrors"", ""score"": 0, ""title"": ""inspection.group.mirrors""}, {""id"": ""seats"", ""score"": 1, ""title"": ""inspection.group.seats""}, {""id"": ""power"", ""score"": 0.33, ""title"": ""inspection.group.windowsCentralLocking""}, {""id"": ""dashboardRoof"", ""score"": 0.63, ""title"": ""inspection.group.dashRoofControls""}, {""id"": ""poshish"", ""score"": 0, ""title"": ""inspection.group.poshish""}, {""id"": ""equipment"", ""score"": 0.17, ""title"": ""inspection.group.equipment""}, {""id"": ""acHeater"", ""score"": 0, ""title"": ""inspection.group.acHeaterCheckup""}, {""id"": ""electrical"", ""score"": 0.4, ""title"": ""inspection.group.electricalElectronics""}, {""id"": ""carFrame"", ""score"": 0.61, ""title"": ""inspection.group.frame""}, {""id"": ""exteriorLights"", ""score"": 0.4, ""title"": ""inspection.group.exteriorLights""}]",2/11/19 11:42,,"{""NIK"": false, ""tax"": ""03/2015"", ""bpkb"": ""onHand"", ""fuel"": ""inspection.field.fuelType.petrol"", ""horn"": false, ""jack"": false, ""keur"": false, ""make"": ""BMW"", ""stnk"": true, ""trim"": ""2.0 Bensin"", ""year"": 1989, ""acGas"": false, ""belts"": false, ""hoses"": false, ""model"": ""520i"", ""price"": 0, ""tools"": false, ""wires"": false, ""blower"": ""n/a"", ""clutch"": false, ""copyId"": false, ""tieRod"": false, ""zLinks"": false, ""armRest"": ""n/a"", ""cooling"": false, ""fuelCap"": true, ""heating"": ""n/a"", ""invoice"": false, ""keySets"": ""1"", ""mileage"": 256445, ""pulleys"": false, ""rackEnd"": false, ""gloveBox"": true, ""headRest"": ""on"", ""radiator"": false, ""bootBoard"": false, ""bootFloor"": false, ""brakePads"": true, ""condensor"": false, ""cowlPanel"": true, ""engineOil"": false, ""ownership"": ""individual"", ""sunshades"": false, ""trunkLock"": true, ""audioVideo"": false, ""ballJoints"": false, ""bootCarpet"": false, ""compressor"": false, ""driverSeat"": false, ""gearMounts"": false, ""headGasket"": false, ""leadsource"": ""inspection.field.leadsource.privateSeller"", ""manualBook"": false, ""puntureKit"": false, ""rearBushes"": false, ""rearShocks"": false, ""spareWheel"": false, ""suctionFan"": false, ""backSealant"": false, ""emptyBlanko"": false, ""engineNoise"": false, ""formAOption"": ""inspection.field.formAOptionNo"", ""frontBushes"": false, ""frontShocks"": false, ""isPurchased"": true, ""keyOriginal"": true, ""lastService"": ""No record"", ""lightsLever"": true, ""parkingHand"": false, ""pillarALeft"": true, ""pillarBLeft"": false, ""pillarCLeft"": true, ""roofPoshish"": false, ""serviceBook"": false, ""washerLever"": true, ""chassisColor"": ""inspection.field.color.black"", ""dimLightLeft"": true, ""doorsPoshish"": false, ""doubleBlower"": false, ""engineMounts"": false, ""exhaustJoint"": false, ""exhaustSound"": false, ""floorPoshish"": false, ""fogLightLeft"": ""n/a"", ""frontSealant"": false, ""highRPMCheck"": false, ""keyCondition"": false, ""pillarARight"": true, ""pillarBRight"": false, ""pillarCRight"": true, ""radiatorCore"": false, ""seatBeltLeft"": true, ""transmission"": ""inspection.field.transmissionType.manual"", ""bonnetRelease"": true, ""cityLightLeft"": false, ""dashControlAC"": true, ""dimLightRight"": true, ""discBreakLeft"": ""off"", ""fogLightRight"": ""n/a"", ""frontRailLeft"": true, ""headlightLeft"": false, ""seatBeltRight"": true, ""steeringWheel"": false, ""taillightLeft"": false, ""autoLockButton"": false, ""batteryVoltage"": false, ""bootLockPillar"": false, ""cityLightRight"": false, ""dashboardClean"": false, ""discBreakRight"": ""off"", ""frontRailRight"": false, ""gearOilLeakage"": false, ""headlightRight"": false, ""interiorLights"": false, ""sideMirrorLeft"": false, ""strutTowerLeft"": true, ""taillightRight"": false, ""windshieldRear"": true, ""backLeftSealant"": false, ""batteryCharging"": false, ""brakeOilLeakage"": false, ""engineVibration"": false, ""sideMirrorRight"": false, ""strutTowerRight"": true, ""underbodyShield"": false, ""windshieldFront"": true, ""backRightSealant"": false, ""batteryTerminals"": true, ""cigaretteLighter"": false, ""cylinderCapacity"": ""1990"", ""dashControlDeFog"": ""n/a"", ""fenderShieldLeft"": false, ""frontLeftSealant"": false, ""regionalMutation"": false, ""reverseLightLeft"": true, ""starterOperation"": false, ""windowSafetyLock"": false, ""windscreenSwiper"": true, ""batteryAlternator"": false, ""fenderShieldRight"": false, ""frontAirbagOption"": ""inspection.field.frontAirbagOptionNA"", ""frontRightSealant"": false, ""matchingVinNumber"": ""n/a"", ""originalBackGlass"": true, ""reverseLightRight"": true, ""stnkBpkbDataMatch"": true, ""transmissionShift"": false, ""trunkDoorFunction"": ""off"", ""1stOwnershipOption"": ""inspection.field.1stOwnershipOptionNo"", ""catalyticConverter"": true, ""dashControlHazzard"": true, ""doorLeversRearLeft"": true, ""doorWindowRearLeft"": true, ""originalFrontGlass"": false, ""rearLockPillarLeft"": true, ""washerFluidLeakage"": false, ""doorLeversFrontLeft"": true, ""doorLeversRearRight"": true, ""doorWindowFrontLeft"": true, ""doorWindowRearRight"": true, ""powerWindowLeftRear"": true, ""rearLockPillarRight"": true, ""doorFittingsRearLeft"": true, ""doorLeversFrontRight"": true, ""doorWindowFrontRight"": true, ""extraMonitorFunction"": ""n/a"", ""matchingEngineNumber"": ""off"", ""powerWindowLeftFront"": true, ""powerWindowRightRear"": false, ""doorFittingsFrontLeft"": true, ""doorFittingsRearRight"": false, ""malfunctionIndication"": true, ""originalBackLeftGlass"": true, ""paintscannerRoofPanel"": ""0,322"", ""powerWindowRightFront"": false, ""doorFittingsFrontRight"": true, ""originalBackRightGlass"": true, ""originalFrontLeftGlass"": true, ""paintscannerRearBumper"": ""0000"", ""priceSellerExpectation"": ""17000000"", ""transmissionOilLeakage"": false, ""originalFrontRightGlass"": true, ""paintscannerFrontBumper"": ""0000"", ""powerSteeringOilLeakage"": false, ""dashControlParkingButton"": true, ""seatAdjusterReclinerLeft"": true, ""paintscannerBootDoorPanel"": ""0,455"", ""priceInspectorExpectation"": ""5000000"", ""seatAdjusterLearTrackLeft"": true, ""seatAdjusterReclinerRight"": true, ""seatAdjusterLearTrackRight"": true, ""sideMirrorLeftAutoRetracts"": ""n/a"", ""sideMirrorRightAutoRetracts"": ""n/a"", ""paintscannerFrontPanelBonnet"": ""0,334"", ""paintscannerRearDoorLeftPanel"": ""0,378"", ""paintscannerFrontDoorLeftPanel"": ""0,544"", ""paintscannerRearDoorRightPanel"": ""0,566"", ""paintscannerFrontDoorRightPanel"": ""0,244"", ""paintscannerRearLeftCornerPanel"": ""0,788"", ""paintscannerRearRightCornerPanel"": ""0,322"", ""paintscannerFrontLeftCornerPannel"": ""0,288"", ""paintscannerFrontRightCornerPanel"": ""0,344""}"
e97f22a8-5922-42e8-ab07-8c26e089df8f,d7c01e9f-3fa5-41a7-bdd6-840e8989d4e2,6/22/19 14:13,privateSeller,,77,"[{""id"": ""documentsCheck"", ""score"": 0.5, ""title"": ""inspection.group.documents""}, {""id"": ""bodyFrame"", ""score"": 1, ""title"": ""inspection.group.bodyFrameChecklist""}, {""id"": ""mechanical"", ""score"": 0, ""title"": ""inspection.group.mechanicalCheck""}, {""id"": ""fluidsFilters"", ""score"": 0.5, ""title"": ""inspection.group.fluidsFiltersCheck""}, {""id"": ""exhaust"", ""score"": 0.33, ""title"": ""inspection.group.exhaustCheck""}, {""id"": ""engine"", ""score"": 0.5, ""title"": ""inspection.group.engineCheck""}, {""id"": ""brakes"", ""score"": 0.5, ""title"": ""inspection.group.brakes""}, {""id"": ""suspension"", ""score"": 0.13, ""title"": ""inspection.group.suspensionSteering""}, {""id"": ""steeringControls"", ""score"": 0.8, ""title"": ""inspection.group.steeringControls""}, {""id"": ""mirrors"", ""score"": 1, ""title"": ""inspection.group.mirrors""}, {""id"": ""seats"", ""score"": 1, ""title"": ""inspection.group.seats""}, {""id"": ""power"", ""score"": 0.67, ""title"": ""inspection.group.windowsCentralLocking""}, {""id"": ""dashboardRoof"", ""score"": 0.78, ""title"": ""inspection.group.dashRoofControls""}, {""id"": ""poshish"", ""score"": 0.63, ""title"": ""inspection.group.poshish""}, {""id"": ""equipment"", ""score"": 0.5, ""title"": ""inspection.group.equipment""}, {""id"": ""acHeater"", ""score"": 0.25, ""title"": ""inspection.group.acHeaterCheckup""}, {""id"": ""electrical"", ""score"": 0.8, ""title"": ""inspection.group.electricalElectronics""}, {""id"": ""carFrame"", ""score"": 0.81, ""title"": ""inspection.group.frame""}, {""id"": ""exteriorLights"", ""score"": 0.33, ""title"": ""inspection.group.exteriorLights""}]",6/22/19 13:25,,"{""NIK"": false, ""tax"": ""03/2019"", ""bpkb"": ""onHand"", ""fuel"": ""inspection.field.fuelType.petrol"", ""horn"": true, ""jack"": false, ""keur"": false, ""make"": ""Honda"", ""stnk"": true, ""trim"": ""2.4 VTi Bensin"", ""year"": 2008, ""acGas"": false, ""belts"": false, ""hoses"": false, ""model"": ""Accord"", ""price"": 0, ""tools"": false, ""wires"": false, ""blower"": ""n/a"", ""clutch"": true, ""copyId"": false, ""tieRod"": true, ""zLinks"": false, ""armRest"": ""n/a"", ""cooling"": true, ""fuelCap"": true, ""heating"": ""n/a"", ""invoice"": true, ""keySets"": ""1"", ""mileage"": 90478, ""pulleys"": false, ""rackEnd"": false, ""gloveBox"": true, ""headRest"": ""on"", ""radiator"": true, ""bootBoard"": true, ""bootFloor"": true, ""brakePads"": true, ""condensor"": false, ""cowlPanel"": true, ""engineOil"": false, ""ownership"": ""individual"", ""sunshades"": false, ""trunkLock"": false, ""audioVideo"": false, ""ballJoints"": false, ""bootCarpet"": false, ""compressor"": false, ""driverSeat"": true, ""gearMounts"": false, ""headGasket"": false, ""leadsource"": ""inspection.field.leadsource.privateSeller"", ""manualBook"": false, ""puntureKit"": false, ""rearBushes"": false, ""rearShocks"": false, ""spareWheel"": true, ""suctionFan"": false, ""backSealant"": true, ""emptyBlanko"": false, ""engineNoise"": false, ""formAOption"": ""inspection.field.formAOptionYes"", ""frontBushes"": false, ""frontShocks"": false, ""isPurchased"": true, ""keyOriginal"": true, ""lastService"": ""0000"", ""lightsLever"": false, ""parkingHand"": true, ""pillarALeft"": true, ""pillarBLeft"": true, ""pillarCLeft"": true, ""roofPoshish"": true, ""serviceBook"": false, ""washerLever"": true, ""chassisColor"": ""inspection.field.color.black"", ""dimLightLeft"": false, ""doorsPoshish"": true, ""doubleBlower"": false, ""engineMounts"": false, ""exhaustJoint"": false, ""exhaustSound"": false, ""floorPoshish"": true, ""fogLightLeft"": ""on"", ""frontSealant"": true, ""highRPMCheck"": false, ""keyCondition"": true, ""pillarARight"": true, ""pillarBRight"": true, ""pillarCRight"": true, ""radiatorCore"": true, ""seatBeltLeft"": true, ""transmission"": ""inspection.field.transmissionType.automatic"", ""bonnetRelease"": true, ""cityLightLeft"": false, ""dashControlAC"": true, ""dimLightRight"": false, ""discBreakLeft"": ""off"", ""fogLightRight"": ""on"", ""frontRailLeft"": true, ""headlightLeft"": false, ""seatBeltRight"": true, ""steeringWheel"": true, ""taillightLeft"": false, ""autoLockButton"": false, ""batteryVoltage"": true, ""bootLockPillar"": true, ""cityLightRight"": false, ""dashboardClean"": false, ""discBreakRight"": ""off"", ""frontRailRight"": true, ""gearOilLeakage"": true, ""headlightRight"": false, ""interiorLights"": true, ""sideMirrorLeft"": true, ""strutTowerLeft"": true, ""taillightRight"": true, ""windshieldRear"": true, ""backLeftSealant"": true, ""batteryCharging"": true, ""brakeOilLeakage"": true, ""engineVibration"": false, ""sideMirrorRight"": true, ""strutTowerRight"": true, ""underbodyShield"": false, ""windshieldFront"": false, ""backRightSealant"": true, ""batteryTerminals"": true, ""cigaretteLighter"": false, ""cylinderCapacity"": ""2354"", ""dashControlDeFog"": ""on"", ""fenderShieldLeft"": false, ""frontLeftSealant"": true, ""regionalMutation"": true, ""reverseLightLeft"": false, ""starterOperation"": true, ""windowSafetyLock"": false, ""windscreenSwiper"": true, ""batteryAlternator"": false, ""fenderShieldRight"": false, ""frontAirbagOption"": ""inspection.field.frontAirbagOptionDouble"", ""frontRightSealant"": true, ""matchingVinNumber"": ""n/a"", ""originalBackGlass"": true, ""reverseLightRight"": true, ""stnkBpkbDataMatch"": true, ""transmissionShift"": false, ""trunkDoorFunction"": ""off"", ""1stOwnershipOption"": ""inspection.field.1stOwnershipOptionNo"", ""catalyticConverter"": true, ""dashControlHazzard"": true, ""doorLeversRearLeft"": true, ""doorWindowRearLeft"": true, ""originalFrontGlass"": true, ""rearLockPillarLeft"": true, ""washerFluidLeakage"": true, ""doorLeversFrontLeft"": true, ""doorLeversRearRight"": true, ""doorWindowFrontLeft"": true, ""doorWindowRearRight"": true, ""powerWindowLeftRear"": true, ""rearLockPillarRight"": true, ""doorFittingsRearLeft"": true, ""doorLeversFrontRight"": true, ""doorWindowFrontRight"": true, ""extraMonitorFunction"": ""n/a"", ""matchingEngineNumber"": ""on"", ""powerWindowLeftFront"": true, ""powerWindowRightRear"": true, ""regionalMutationFrom"": ""Jakarta selatan"", ""doorFittingsFrontLeft"": true, ""doorFittingsRearRight"": true, ""malfunctionIndication"": true, ""originalBackLeftGlass"": true, ""paintscannerRoofPanel"": ""0000"", ""powerWindowRightFront"": true, ""doorFittingsFrontRight"": true, ""originalBackRightGlass"": true, ""originalFrontLeftGlass"": true, ""paintscannerRearBumper"": ""0000"", ""priceSellerExpectation"": ""130000000"", ""transmissionOilLeakage"": false, ""originalFrontRightGlass"": true, ""paintscannerFrontBumper"": ""0000"", ""powerSteeringOilLeakage"": false, ""dashControlParkingButton"": true, ""seatAdjusterReclinerLeft"": true, ""paintscannerBootDoorPanel"": ""0000"", ""priceInspectorExpectation"": ""110000000"", ""seatAdjusterLearTrackLeft"": true, ""seatAdjusterReclinerRight"": true, ""seatAdjusterLearTrackRight"": true, ""sideMirrorLeftAutoRetracts"": ""n/a"", ""sideMirrorRightAutoRetracts"": ""n/a"", ""paintscannerFrontPanelBonnet"": ""0000"", ""paintscannerRearDoorLeftPanel"": ""0000"", ""paintscannerFrontDoorLeftPanel"": ""0000"", ""paintscannerRearDoorRightPanel"": ""0000"", ""paintscannerFrontDoorRightPanel"": ""0000"", ""paintscannerRearLeftCornerPanel"": ""0000"", ""paintscannerRearRightCornerPanel"": ""0000"", ""paintscannerFrontLeftCornerPannel"": ""0000"", ""paintscannerFrontRightCornerPanel"": ""0000""}"
